"","id","all_countries","title","abstract","start_date","end_date","amount","period_start","period_end","currency","extending_org","lead_org_name","lead_org_country","partner_org_name","partner_org_country","iati_id","Fund","Funder","recipient_country","subject","status","last_updated","link","fcdo_programme_id","funder_programme"
"427","US-EIN-042103594-PPE3978774-116","India","The School to Work Transition in Uttar Pradesh","Funds research, training, and policy activities around the world related to post-primary education, primarily in DFID/FCDO priority countries.","2018-10-11","",50000,"","","USD","Abdul Latif Jameel Poverty Action Lab at MIT","J-PAL South Asia","","","","GB-1-204291","FCDO fully funded","Foreign, Commonwealth and Development Office","India","Educational research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=US-EIN-042103594-PPE3978774","204291","JPAL Post-Primary Education Initiative. Testing the impact and cost-effectiveness of education interventions "
"428","US-EIN-042103594-PPE3978774-121","Bangladesh","Using Certification to Increase the Returns to Human Capital in Bangladesh","Funds research, training, and policy activities around the world related to post-primary education, primarily in DFID/FCDO priority countries.","2017-09-21","",50000,"","","USD","Abdul Latif Jameel Poverty Action Lab at MIT","Innovations for Poverty Action (IPA)","","","","GB-1-204291","FCDO fully funded","Foreign, Commonwealth and Development Office","Bangladesh","Educational research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=US-EIN-042103594-PPE3978774","204291","JPAL Post-Primary Education Initiative. Testing the impact and cost-effectiveness of education interventions "
"429","US-EIN-042103594-PPE3978774-122","India","Using Edutainment to Improve Outcomes for Post- Primary Youth","Funds research, training, and policy activities around the world related to post-primary education, primarily in DFID/FCDO priority countries.","2019-11-14","",10000,"","","USD","Abdul Latif Jameel Poverty Action Lab at MIT","J-PAL South Asia","","","","GB-1-204291","FCDO fully funded","Foreign, Commonwealth and Development Office","India","Educational research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=US-EIN-042103594-PPE3978774","204291","JPAL Post-Primary Education Initiative. Testing the impact and cost-effectiveness of education interventions "
"430","US-EIN-042103594-PPE3978774-125","Bangladesh","Youth Employment and Gender: Evaluating the Skills to Succeed Program","Funds research, training, and policy activities around the world related to post-primary education, primarily in DFID/FCDO priority countries.","2021-01-29","",75999,"","","USD","Abdul Latif Jameel Poverty Action Lab at MIT","Innovations for Poverty Action (IPA)","","","","GB-1-204291","FCDO fully funded","Foreign, Commonwealth and Development Office","Bangladesh","Educational research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=US-EIN-042103594-PPE3978774","204291","JPAL Post-Primary Education Initiative. Testing the impact and cost-effectiveness of education interventions "
"431","US-EIN-042103594-PPE3978774-128","India",NA,"Funds research, training, and policy activities around the world related to post-primary education, primarily in DFID/FCDO priority countries.","2019-07-22","",299993,"","","USD","Abdul Latif Jameel Poverty Action Lab at MIT","J-PAL South Asia","","","","GB-1-204291","FCDO fully funded","Foreign, Commonwealth and Development Office","India","Educational research","Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=US-EIN-042103594-PPE3978774","204291","JPAL Post-Primary Education Initiative. Testing the impact and cost-effectiveness of education interventions "
"432","GB-CHC-1177110-HIF-137","Nepal","DOAI - Grants S10862 WOMEN'S REFUGEE COMMISSION","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2020-12-31","",37500,"","","GBP","Elrha","WOMEN'S REFUGEE COMMISSION","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","Nepal",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"433","GB-CHC-1177110-HIF-139","Indonesia","DOAI - Grants S15822 ARBEITER-SAMARITER-BUND DEUTSCHLAND E.V.","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2020-12-31","",132984.72,"","","GBP","Elrha","ARBEITER-SAMARITER-BUND DEUTSCHLAND E.V.","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","Indonesia",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"434","GB-CHC-1177110-HIF-140","Philippines (The)","DOAI - Grants S15822 ARBEITER-SAMARITER-BUND DEUTSCHLAND E.V.","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2019-12-31","",35000,"","","GBP","Elrha","ARBEITER-SAMARITER-BUND DEUTSCHLAND E.V.","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","Philippines (The)",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"435","GB-CHC-1177110-HIF-142","Philippines (The)","DOAI - Grants S16357 NOSSAL INSTITUTE LIMITED","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2020-12-31","",38898,"","","GBP","Elrha","NOSSAL INSTITUTE LIMITED","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","Philippines (The)",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"436","GB-CHC-1177110-HIF-144","Bangladesh","DOAI - Grants S16359 LEONARD CHESHIRE DISABILITY","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2020-12-31","",37366.5,"","","GBP","Elrha","LEONARD CHESHIRE DISABILITY","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","Bangladesh",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"437","GB-CHC-1177110-HIF-150","Bangladesh","GBV - Grants S13895 IPAS","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2020-12-31","",58833.6,"","","GBP","Elrha","IPAS","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","Bangladesh",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"438","GB-CHC-1177110-HIF-152","Philippines (The)","Localisation - Grants S15802 BUKLOD TAO INC","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2019-12-31","",9322,"","","GBP","Elrha","BUKLOD TAO INC","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","Philippines (The)",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"439","GB-CHC-1177110-HIF-153","Philippines (The)","Localisation - Grants S15852 CENTER FOR DISASTER PREPAREDNESS FOUNDATION INC","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2019-12-31","",10000,"","","GBP","Elrha","CENTER FOR DISASTER PREPAREDNESS FOUNDATION INC","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","Philippines (The)",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"440","GB-CHC-1177110-HIF-154","Philippines (The)","Localisation - Grants S15899 PHILIPPINE GEOGRAPHICAL SOCIETY","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2019-12-31","",7764,"","","GBP","Elrha","PHILIPPINE GEOGRAPHICAL SOCIETY","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","Philippines (The)",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"441","GB-CHC-1177110-HIF-155","India","Localisation - Grants S16273 WORDS RHYTHMS IMAGES","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2020-12-31","",7979.2,"","","GBP","Elrha","WORDS RHYTHMS IMAGES","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","India",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"442","GB-CHC-1177110-HIF-156","India","Localisation - Grants S16274 PROFESSIONAL INSTITUTE FOR DEVELOPMENT AND SOCIO ENVIRONMENTAL MANAGEMENT - PRISM","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2020-12-31","",8000,"","","GBP","Elrha","PROFESSIONAL INSTITUTE FOR DEVELOPMENT AND SOCIO ENVIRONMENTAL MANAGEMENT - PRISM","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","India",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"443","GB-CHC-1177110-HIF-157","India","Localisation - Grants S16277 AGA KHAN AGENCY FOR HABITAT INDIA","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2020-12-31","",7963.6,"","","GBP","Elrha","AGA KHAN AGENCY FOR HABITAT INDIA","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","India",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"444","GB-CHC-1177110-HIF-163","India","Scale - Grants S16161 PRAGYA","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2020-12-31","",9602,"","","GBP","Elrha","PRAGYA","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","India",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"445","GB-CHC-1177110-HIF-167","Nepal","Scale - Grants S16173 BUILD UP NEPAL ENGINEERING PVT LTD","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2020-12-31","",8939,"","","GBP","Elrha","BUILD UP NEPAL ENGINEERING PVT LTD","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","Nepal",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"446","GB-CHC-1177110-HIF-169","India","Scale - Grants S16320 PRAGYA","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2020-12-31","",142946.25,"","","GBP","Elrha","PRAGYA","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","India",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"447","GB-CHC-1177110-HIF-176","Bangladesh","WASH - Grants S12551 WATERSCOPE","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2020-12-31","",84050.1,"","","GBP","Elrha","WATERSCOPE","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","Bangladesh",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"448","GB-CHC-1177110-HIF-182","Bangladesh","WASH - Grants S15820 UNIVERSITY OF LEEDS","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2020-03-31","",25971.5,"","","GBP","Elrha","UNIVERSITY OF LEEDS","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","Bangladesh",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"449","GB-CHC-1177110-HIF-184","Bangladesh","WASH - Grants S15836 REEMI CHARITABLE TRUST","The HIF is a globally-recognised programme leading on the development and testing of innovation in the humanitarian system.","2020-03-31","",32629,"","","GBP","Elrha","REEMI CHARITABLE TRUST","","","","GB-GOV-1-300482-106","FCDO fully funded","Foreign, Commonwealth and Development Office","Bangladesh",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-HIF","300482","Humanitarian Innovation Fund (HIF) Phase 2"
"450","GB-CHC-1177110-R2HC-187","Thailand","R2HC - Grants S02268 INTERNATIONAL RESCUE COMMITTEE","The R2HC is a globally recognised research programme focuses on maximising the potential for public health research to bring about positive change in humanitarian response and helps inform decision making in humanitarian response.
","2020-09-30","",265679.4,"","","GBP","Elrha","INTERNATIONAL RESCUE COMMITTEE","","","","GB-GOV-1-300966-101","FCDO fully funded","Foreign, Commonwealth and Development Office","Thailand",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-R2HC","300966","Expenditure on the Research for Health in Humanitarian Crises programme (research calls, rapid response mechanism and other activities)"
"451","GB-CHC-1177110-R2HC-197","Bangladesh","R2HC - Grants S13103 EAWAG","The R2HC is a globally recognised research programme focuses on maximising the potential for public health research to bring about positive change in humanitarian response and helps inform decision making in humanitarian response.
","2020-12-31","",24142,"","","GBP","Elrha","EAWAG","","","","GB-GOV-1-300966-101","FCDO fully funded","Foreign, Commonwealth and Development Office","Bangladesh",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-R2HC","300966","Expenditure on the Research for Health in Humanitarian Crises programme (research calls, rapid response mechanism and other activities)"
"452","GB-CHC-1177110-R2HC-198","India","R2HC - Grants S13408 SUSTAINABLE ENVIRONMENT AND ECOLOGICAL DEVELOPMENT SOCIETY (SEEDS)","The R2HC is a globally recognised research programme focuses on maximising the potential for public health research to bring about positive change in humanitarian response and helps inform decision making in humanitarian response.
","2020-09-30","",9222,"","","GBP","Elrha","SUSTAINABLE ENVIRONMENT AND ECOLOGICAL DEVELOPMENT SOCIETY (SEEDS)","","","","GB-GOV-1-300966-101","FCDO fully funded","Foreign, Commonwealth and Development Office","India",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-R2HC","300966","Expenditure on the Research for Health in Humanitarian Crises programme (research calls, rapid response mechanism and other activities)"
"453","GB-CHC-1177110-R2HC-202","Bangladesh","R2HC - Grants S14770 UNIVERSITE CATHOLIQUE DE LOUVAIN","The R2HC is a globally recognised research programme focuses on maximising the potential for public health research to bring about positive change in humanitarian response and helps inform decision making in humanitarian response.
","2020-09-30","",6606.96,"","","GBP","Elrha","UNIVERSITE CATHOLIQUE DE LOUVAIN","","","","GB-GOV-1-300966-101","FCDO fully funded","Foreign, Commonwealth and Development Office","Bangladesh",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-R2HC","300966","Expenditure on the Research for Health in Humanitarian Crises programme (research calls, rapid response mechanism and other activities)"
"454","GB-CHC-1177110-R2HC-203","Bangladesh","R2HC - Grants S14804 BRAC UNIVERSITY","The R2HC is a globally recognised research programme focuses on maximising the potential for public health research to bring about positive change in humanitarian response and helps inform decision making in humanitarian response.
","2020-09-30","",2352.17,"","","GBP","Elrha","BRAC UNIVERSITY","","","","GB-GOV-1-300966-101","FCDO fully funded","Foreign, Commonwealth and Development Office","Bangladesh",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-R2HC","300966","Expenditure on the Research for Health in Humanitarian Crises programme (research calls, rapid response mechanism and other activities)"
"455","GB-CHC-1177110-R2HC-208","India","R2HC - Grants S15827 POPULATION COUNCIL","The R2HC is a globally recognised research programme focuses on maximising the potential for public health research to bring about positive change in humanitarian response and helps inform decision making in humanitarian response.
","2020-09-30","",15664,"","","GBP","Elrha","POPULATION COUNCIL","","","","GB-GOV-1-300966-101","FCDO fully funded","Foreign, Commonwealth and Development Office","India",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-R2HC","300966","Expenditure on the Research for Health in Humanitarian Crises programme (research calls, rapid response mechanism and other activities)"
"456","GB-CHC-1177110-R2HC-209","Myanmar","R2HC - Grants S15828 INNOVATIONS FOR POVERTY ACTION","The R2HC is a globally recognised research programme focuses on maximising the potential for public health research to bring about positive change in humanitarian response and helps inform decision making in humanitarian response.
","2020-12-31","",193399,"","","GBP","Elrha","INNOVATIONS FOR POVERTY ACTION","","","","GB-GOV-1-300966-101","FCDO fully funded","Foreign, Commonwealth and Development Office","Myanmar",NA,"Active",2021-06-30,"https://d-portal.org/ctrack.html#view=act&aid=GB-CHC-1177110-R2HC","300966","Expenditure on the Research for Health in Humanitarian Crises programme (research calls, rapid response mechanism and other activities)"
"457","MR/N005759/1","Canada, Lebanon, Nigeria, Mozambique, India, Zambia","A randomized controlled trial of influenza vaccine to prevent adverse vascular events.","Cardiovascular disease is a leading cause of death globally estimated to be responsible for approximately 17 million deaths annually. Heart disease and stroke account for nearly one third of all deaths and are a major cause of hospitalization. Patients with congestive heart failure (CHF) are at particularly high risk. Clinical trials demonstrate that nearly one third of patients with CHF will experience a myocardial infarction (MI), stroke, or hospitalization for CHF. Observational studies have established an association between influenza infection and major adverse vascular events . It follows that vaccinating such a high risk group as patients with CHF against influenza may prevent adverse vascular events. However, these studies are subject to bias and a well designed clinical trial is needed to test the effect of influenza vaccination on preventing adverse vascular events. The goal of this study is to assess whether inactivated influenza vaccine can reduce adverse vascular events in high risk participants. We will address the question by randomizing patients at high risk for adverse vascular events to either annual inactivated influenza vaccine or to placebo over three influenza seasons. The primary outcome is a composite of cardiovascular (CV) death, non-fatal myocardial infarction (MI), non- fatal stroke, and hospitalization for CHF. We will enroll 3,500 participants from centres in seven countries: Philippines (the lead centre), Mozambique, Sudan, Uganda, Saudi Arabia, Malaysia, China. This proposed randomized trial has important implications for the management of patients at high risk for major adverse vascular events. Although the influenza vaccine is recommended annually for groups with diabetes and cardiovascular disease in many counties, uptake of these recommendations is relatively low. Cardiologists in most jurisdictions do not routinely recommend annual influenza vaccine for their patients as a strategy to reduce future adverse vascular events such as acute coronary syndrome or stroke. Uptake of influenza vaccine in patients with heart disease varies by country but in INTER-CHF sites (where are trial will be conducted) is 11% on average. Rigorous demonstration of influenza vaccine leading to a reduction in major adverse vascular events would represent a landmark study. We anticipate that such a trial would influence management decisions by physicians for patients at high risk for major vascular events. The effect size we propose testing is comparable to secondary prevention strategies available and given the fact that a vaccine is given once annually it is simple and inexpensive. Given the large burden of disease, the possibility to reduce cardiovascular and stroke related death is a compelling argument for this trial. If influenza vaccine is shown to reduce adverse vascular events, it will represent an important change in how prevention of adverse vascular events is thought about. The fact that our primary outcome is a composite, including various forms of vascular disease will increase generalizability. The study would be a milestone in contributing to evidence-based clinical as well public health policy.","2016-03-01","2022-01-31",3039499,"","","GBP","MRC","McMaster University","Canada","American University of Beirut Medical Center, University of Philippines Manila, Aga Khan University Hospital, Nairobi, Bayero University Kano, Maputo Central Hospital, Mulago National Referral Hospital, All India Institute of Medical Sciences, Sheikh Khalifa Medical City, University of Zambia, Fuwai Cardiovascular Hospital, Hospital General De Douala, King Khalid University Hospital (KKUH)","Lebanon, Nigeria, Mozambique, India, Zambia","GB-1-201267","FCDO fully funded","Foreign, Commonwealth and Development Office","","","Active",2021-07-29,"https://gtr.ukri.org/projects?ref=MR/N005759/1","201267","Global Health Clinical Trials Initiative"
"458","MR/N005759/1","Canada, Lebanon, Nigeria, Mozambique, India, Zambia","A randomized controlled trial of influenza vaccine to prevent adverse vascular events.","Cardiovascular disease is a leading cause of death globally estimated to be responsible for approximately 17 million deaths annually. Heart disease and stroke account for nearly one third of all deaths and are a major cause of hospitalization. Patients with congestive heart failure (CHF) are at particularly high risk. Clinical trials demonstrate that nearly one third of patients with CHF will experience a myocardial infarction (MI), stroke, or hospitalization for CHF. Observational studies have established an association between influenza infection and major adverse vascular events . It follows that vaccinating such a high risk group as patients with CHF against influenza may prevent adverse vascular events. However, these studies are subject to bias and a well designed clinical trial is needed to test the effect of influenza vaccination on preventing adverse vascular events. The goal of this study is to assess whether inactivated influenza vaccine can reduce adverse vascular events in high risk participants. We will address the question by randomizing patients at high risk for adverse vascular events to either annual inactivated influenza vaccine or to placebo over three influenza seasons. The primary outcome is a composite of cardiovascular (CV) death, non-fatal myocardial infarction (MI), non- fatal stroke, and hospitalization for CHF. We will enroll 3,500 participants from centres in seven countries: Philippines (the lead centre), Mozambique, Sudan, Uganda, Saudi Arabia, Malaysia, China. This proposed randomized trial has important implications for the management of patients at high risk for major adverse vascular events. Although the influenza vaccine is recommended annually for groups with diabetes and cardiovascular disease in many counties, uptake of these recommendations is relatively low. Cardiologists in most jurisdictions do not routinely recommend annual influenza vaccine for their patients as a strategy to reduce future adverse vascular events such as acute coronary syndrome or stroke. Uptake of influenza vaccine in patients with heart disease varies by country but in INTER-CHF sites (where are trial will be conducted) is 11% on average. Rigorous demonstration of influenza vaccine leading to a reduction in major adverse vascular events would represent a landmark study. We anticipate that such a trial would influence management decisions by physicians for patients at high risk for major vascular events. The effect size we propose testing is comparable to secondary prevention strategies available and given the fact that a vaccine is given once annually it is simple and inexpensive. Given the large burden of disease, the possibility to reduce cardiovascular and stroke related death is a compelling argument for this trial. If influenza vaccine is shown to reduce adverse vascular events, it will represent an important change in how prevention of adverse vascular events is thought about. The fact that our primary outcome is a composite, including various forms of vascular disease will increase generalizability. The study would be a milestone in contributing to evidence-based clinical as well public health policy.","2016-03-01","2022-01-31",3039499,"","","GBP","MRC","McMaster University","Canada","American University of Beirut Medical Center, University of Philippines Manila, Bayero University Kano, Aga Khan University Hospital, Nairobi, Maputo Central Hospital, Mulago National Referral Hospital, All India Institute of Medical Sciences, Sheikh Khalifa Medical City, University of Zambia, Fuwai Cardiovascular Hospital, King Khalid University Hospital (KKUH), Hospital General De Douala","Lebanon, Nigeria, Mozambique, India, Zambia","GB-1-201267","FCDO fully funded","Foreign, Commonwealth and Development Office","","","Active",2021-07-29,"https://gtr.ukri.org/projects?ref=MR/N005759/1","201267","Global Health Clinical Trials Initiative"
"461","MR/R006113/1","United Kingdom, United Kingdom, Vietnam, Zimbabwe, Uganda, India","Short enhanced anti-tuberculosis and anti-thrombosis treatment for children with tuberculous meningitis","Children who come into contact with an adult who has tuberculosis (TB) are at a high risk of getting TB themselves. Globally, nearly a million children get TB each year. As well as being at high risk of getting TB, young children are especially prone to getting severe TB, which affects the brain. This is called TB meningitis (or TBM). About one in five children who get TBM die of the disease. Of the children who survive, half will have some kind of disability. As well as this tragedy for the child, there is a large personal and financial cost to families who look after these children, often for many years. Health systems and societies are also affected. 

The World Health Organization currently advises 12 months of treatment for children with TBM. They recommend that children with other sorts of TB have 6 months of treatment. This advice is not based on good quality evidence. Experts have been calling for a study to be done to try to find out if it is safe and effective to treat children with TBM for six months. Halving the treatment time would probably have large benefits for families and health systems. Researchers in South Africa have investigated treating children for six months, by giving them slightly different drugs and at higher doses. This means higher drug concentrations are achieved in the brain. The outcomes for these children seem at least as good as the outcomes in other places where 12 months of treatment are given. However, we cannot be sure if it is safe and effective because it has never been tested in a randomised trial. 

The drug aspirin has been used for many years for fever and pain. It is also known to make the blood clot less readily. It is used widely as a treatment for adults who have had heart attacks or strokes to prevent blood clots. Much of the damage in children with TBM is caused by stroke. Aspirin (in addition to TBM treatment) may help to reduce this damage. Two studies have looked at this issue in children. One study showed that aspirin was beneficial and one showed that it was not. Both studies were quite small and doctors remain unsure whether to use aspirin.

We plan to carry out a randomised trial to answer two questions. 
1) Is it safe and effective to treat children with TBM for 6 months as opposed to 12 months? We plan to see if children treated for 6 months have outcomes that are as good as children treated for 12 months. The children treated for 12 months will receive the currently advised treatment. The children treated for 6 months will receive higher dosages of the drugs and one drug that is different. 
2) Does aspirin reduce the risk of disability in children with TBM? We plan to give half the children aspirin and the other half a placebo (sugar pill) so that neither they nor the study team knows which child is receiving which treatment.

We will monitor all children for side effects. We will also investigate whether these two approaches are acceptable to families and what the financial implications are for both families and for health systems.

We will need about 400 children in the trial to answer these questions. We will carry out the trial in Uganda, Vietnam, Zambia and Zimbabwe. By doing the trial in many different places, we can be confident that any results that we find will be relevant for children all over the world. If either shortening treatment or adding aspirin is safe and effective, the results of this trial could improve how doctors treat children with TBM across the world.","2018-10-01","2022-09-30",3309523,"","","GBP","MRC","University College London","United Kingdom","University of Oxford, Pham Ngoc Thach Hospital, University of Zimbabwe, Institute of Post Graduate Medical Education And Research, Makerere University, Kalawati Saran Children's Hospital, University Teaching Hospital Zambia, Hanoi Lung Hospital","United Kingdom, Vietnam, Zimbabwe, Uganda, India","GB-1-201267","FCDO fully funded","Foreign, Commonwealth and Development Office","","","Active",2021-07-29,"https://gtr.ukri.org/projects?ref=MR/R006113/1","201267","Global Health Clinical Trials Initiative"
